coachID,year,tmID,lgID,stint,notes,g,w,l,t,postg,postw,postl,postt
abelsi01c,1952,CHI,NHL,1,,70.0,27.0,28.0,15.0,7,3,4,0
abelsi01c,1953,CHI,NHL,1,,70.0,12.0,51.0,7.0,,,,
abelsi01c,1957,DET,NHL,2,,33.0,16.0,12.0,5.0,4,0,4,0
abelsi01c,1958,DET,NHL,1,,70.0,25.0,37.0,8.0,,,,
abelsi01c,1959,DET,NHL,1,,70.0,26.0,29.0,15.0,6,2,4,0
abelsi01c,1960,DET,NHL,1,,70.0,25.0,29.0,16.0,11,6,5,0
abelsi01c,1961,DET,NHL,1,,70.0,23.0,33.0,14.0,,,,
abelsi01c,1962,DET,NHL,1,,70.0,32.0,25.0,13.0,11,5,6,0
abelsi01c,1963,DET,NHL,1,,70.0,30.0,29.0,11.0,14,7,7,0
abelsi01c,1964,DET,NHL,1,,70.0,40.0,23.0,7.0,7,3,4,0
abelsi01c,1965,DET,NHL,1,,70.0,31.0,27.0,12.0,12,6,6,0
abelsi01c,1966,DET,NHL,1,,70.0,27.0,39.0,4.0,,,,
abelsi01c,1967,DET,NHL,1,,74.0,27.0,35.0,12.0,,,,
abelsi01c,1969,DET,NHL,2,,74.0,38.0,21.0,15.0,4,0,4,0
abelsi01c,1971,STL,NHL,1,,10.0,3.0,6.0,1.0,,,,
abelsi01c,1975,KCS,NHL,2,,3.0,0.0,3.0,0.0,,,,
adamsja01c,1927,DTC,NHL,1,,44.0,19.0,19.0,6.0,,,,
adamsja01c,1928,DTC,NHL,1,,44.0,19.0,16.0,9.0,2,0,2,0
adamsja01c,1929,DTC,NHL,1,,44.0,14.0,24.0,6.0,,,,
adamsja01c,1930,DTF,NHL,1,,44.0,16.0,21.0,7.0,,,,
adamsja01c,1931,DTF,NHL,1,,48.0,18.0,20.0,10.0,2,0,1,1
adamsja01c,1932,DET,NHL,1,,48.0,25.0,15.0,8.0,4,2,2,0
adamsja01c,1933,DET,NHL,1,,48.0,24.0,14.0,10.0,9,4,5,0
adamsja01c,1934,DET,NHL,1,,48.0,19.0,22.0,7.0,,,,
adamsja01c,1935,DET,NHL,1,,48.0,24.0,16.0,8.0,7,6,1,0
adamsja01c,1936,DET,NHL,1,,48.0,25.0,14.0,9.0,10,6,4,0
adamsja01c,1937,DET,NHL,1,,48.0,12.0,25.0,11.0,,,,
adamsja01c,1938,DET,NHL,1,,48.0,18.0,24.0,6.0,6,3,3,0
adamsja01c,1939,DET,NHL,1,,48.0,16.0,26.0,6.0,5,2,3,0
adamsja01c,1940,DET,NHL,1,,48.0,21.0,16.0,11.0,9,4,5,0
adamsja01c,1941,DET,NHL,1,,48.0,19.0,25.0,4.0,12,7,5,0
adamsja01c,1942,DET,NHL,1,,50.0,25.0,14.0,11.0,10,8,2,0
adamsja01c,1943,DET,NHL,1,,50.0,26.0,18.0,6.0,5,1,4,0
adamsja01c,1944,DET,NHL,1,,50.0,31.0,14.0,5.0,14,7,7,0
adamsja01c,1945,DET,NHL,1,,50.0,20.0,20.0,10.0,5,1,4,0
adamsja01c,1946,DET,NHL,1,,60.0,22.0,27.0,11.0,5,1,4,0
agnewga01c,2006,CBS,NHL,2,interim,5.0,0.0,4.0,1.0,,,,
allenke01c,1967,PHI,NHL,1,,74.0,31.0,32.0,11.0,7,3,4,0
allenke01c,1968,PHI,NHL,1,,76.0,20.0,35.0,21.0,4,0,4,0
allisda01c,1995,OTT,NHL,2,,25.0,2.0,22.0,1.0,,,,
anderji01c,1974,WAS,NHL,1,,54.0,4.0,45.0,5.0,,,,
anderjo01c,2008,ATL,NHL,1,,82.0,35.0,41.0,6.0,,,,
anderjo01c,2009,ATL,NHL,1,,82.0,35.0,34.0,13.0,,,,
angotlo01c,1973,STL,NHL,2,,23.0,4.0,15.0,4.0,,,,
angotlo01c,1974,STL,NHL,1,,9.0,2.0,5.0,2.0,,,,
angotlo01c,1983,PIT,NHL,1,,80.0,16.0,58.0,6.0,,,,
arboual01c,1970,STL,NHL,1,,50.0,21.0,15.0,14.0,,,,
arboual01c,1971,STL,NHL,3,,44.0,19.0,19.0,6.0,11,4,7,0
arboual01c,1972,STL,NHL,1,,13.0,2.0,6.0,5.0,,,,
arboual01c,1973,NYI,NHL,1,,78.0,19.0,41.0,18.0,,,,
arboual01c,1974,NYI,NHL,1,,80.0,33.0,25.0,22.0,17,9,8,0
arboual01c,1975,NYI,NHL,1,,80.0,42.0,21.0,17.0,13,7,6,0
arboual01c,1976,NYI,NHL,1,,80.0,47.0,21.0,12.0,12,8,4,0
arboual01c,1977,NYI,NHL,1,,80.0,48.0,17.0,15.0,7,3,4,0
arboual01c,1978,NYI,NHL,1,,80.0,51.0,15.0,14.0,10,6,4,0
arboual01c,1979,NYI,NHL,1,,80.0,39.0,28.0,13.0,21,15,6,0
arboual01c,1980,NYI,NHL,1,,80.0,48.0,18.0,14.0,18,15,3,0
arboual01c,1981,NYI,NHL,1,,80.0,54.0,16.0,10.0,19,15,4,0
arboual01c,1982,NYI,NHL,1,,80.0,42.0,26.0,12.0,20,15,5,0
arboual01c,1983,NYI,NHL,1,,80.0,50.0,26.0,4.0,21,12,9,0
arboual01c,1984,NYI,NHL,1,,80.0,40.0,34.0,6.0,10,4,6,0
arboual01c,1985,NYI,NHL,1,,80.0,39.0,29.0,12.0,3,0,3,0
arboual01c,1988,NYI,NHL,2,,53.0,21.0,29.0,3.0,,,,
arboual01c,1989,NYI,NHL,1,,80.0,31.0,38.0,11.0,5,1,4,0
arboual01c,1990,NYI,NHL,1,,80.0,25.0,45.0,10.0,,,,
arboual01c,1991,NYI,NHL,1,,80.0,34.0,35.0,11.0,,,,
arboual01c,1992,NYI,NHL,1,,84.0,40.0,37.0,7.0,18,9,9,0
arboual01c,1993,NYI,NHL,1,,84.0,36.0,36.0,12.0,4,0,4,0
arboual01c,2007,NYI,NHL,2,interim,1.0,1.0,0.0,0.0,,,,
armstge01c,1988,TOR,NHL,2,,47.0,17.0,26.0,4.0,,,,
arniesc01c,2010,CBS,NHL,1,,82.0,34.0,35.0,13.0,,,,
arniesc01c,2011,CBS,NHL,1,,41.0,11.0,25.0,5.0,,,,
babcomi01c,2002,ANA,NHL,1,,82.0,40.0,33.0,9.0,21,15,6,0
babcomi01c,2003,ANA,NHL,1,,82.0,29.0,43.0,10.0,,,,
babcomi01c,2005,DET,NHL,1,,82.0,58.0,16.0,8.0,6,2,4,0
babcomi01c,2006,DET,NHL,1,,82.0,50.0,19.0,13.0,18,10,8,0
babcomi01c,2007,DET,NHL,1,,82.0,54.0,21.0,7.0,22,16,6,0
babcomi01c,2008,DET,NHL,1,,82.0,51.0,21.0,10.0,23,15,8,0
babcomi01c,2009,DET,NHL,1,,82.0,44.0,24.0,14.0,12,5,7,0
babcomi01c,2010,DET,NHL,1,,82.0,47.0,25.0,19.0,11,7,4,0
babcomi01c,2011,DET,NHL,1,,82.0,48.0,28.0,6.0,5,1,4,0
barbebi01c,2000,PHI,NHL,2,,54.0,31.0,16.0,7.0,6,2,4,0
barbebi01c,2001,PHI,NHL,1,,82.0,42.0,30.0,10.0,5,1,4,0
barkldo01c,1970,DET,NHL,2,,40.0,10.0,23.0,7.0,,,,
barkldo01c,1971,DET,NHL,1,,11.0,3.0,8.0,0.0,,,,
barkldo01c,1975,DET,NHL,1,,26.0,7.0,15.0,4.0,,,,
bassejo01c,1977,BIR,WHA,2,interim,3.0,0.0,3.0,0.0,,,,
bathgan01c,1973,VAB,WHA,3,,59.0,21.0,37.0,1.0,,,,
baunbo01c,1975,TOT,WHA,1,,55.0,15.0,35.0,5.0,,,,
beaulan01c,1977,MNS,NHL,2,,32.0,6.0,23.0,3.0,,,,
belisda01c,1978,WAS,NHL,1,,80.0,24.0,41.0,15.0,,,,
belisda01c,1979,WAS,NHL,1,,16.0,4.0,10.0,2.0,,,,
berenre01c,1979,STL,NHL,2,,56.0,27.0,20.0,9.0,3,0,3,0
berenre01c,1980,STL,NHL,1,,80.0,45.0,18.0,17.0,11,5,6,0
berenre01c,1981,STL,NHL,1,,68.0,28.0,34.0,6.0,,,,
bergemi03c,1980,QUE,NHL,2,,74.0,29.0,29.0,16.0,5,2,3,0
bergemi03c,1981,QUE,NHL,1,,80.0,33.0,31.0,16.0,16,7,9,0
bergemi03c,1982,QUE,NHL,1,,80.0,34.0,34.0,12.0,4,1,3,0
bergemi03c,1983,QUE,NHL,1,,80.0,42.0,28.0,10.0,9,5,4,0
bergemi03c,1984,QUE,NHL,1,,80.0,41.0,30.0,9.0,18,9,9,0
bergemi03c,1985,QUE,NHL,1,,80.0,43.0,31.0,6.0,3,0,3,0
bergemi03c,1986,QUE,NHL,1,,80.0,31.0,39.0,10.0,13,7,6,0
bergemi03c,1987,NYR,NHL,1,,80.0,36.0,34.0,10.0,,,,
bergemi03c,1988,NYR,NHL,1,,78.0,37.0,33.0,8.0,,,,
bergemi03c,1989,QUE,NHL,1,,80.0,12.0,61.0,7.0,,,,
berrybo01c,1978,LAK,NHL,1,,80.0,34.0,34.0,12.0,2,0,2,0
berrybo01c,1979,LAK,NHL,1,,80.0,30.0,36.0,14.0,4,1,3,0
berrybo01c,1980,LAK,NHL,1,,80.0,43.0,24.0,13.0,4,1,3,0
berrybo01c,1981,MTL,NHL,1,,80.0,46.0,17.0,17.0,5,2,3,0
berrybo01c,1982,MTL,NHL,1,,80.0,42.0,24.0,14.0,3,0,3,0
berrybo01c,1983,MTL,NHL,1,,63.0,28.0,30.0,5.0,,,,
berrybo01c,1984,PIT,NHL,1,,80.0,24.0,51.0,5.0,,,,
berrybo01c,1985,PIT,NHL,1,,80.0,34.0,38.0,8.0,,,,
berrybo01c,1986,PIT,NHL,1,,80.0,30.0,38.0,12.0,,,,
berrybo01c,1992,STL,NHL,2,,73.0,33.0,30.0,10.0,11,7,4,0
berrybo01c,1993,STL,NHL,1,,84.0,40.0,33.0,11.0,4,0,4,0
beverni01c,1995,TOR,NHL,2,,17.0,9.0,6.0,2.0,6,2,4,0
blackdo01c,1975,NEW,WHA,2,,35.0,14.0,18.0,3.0,,,,
blackdo01c,1978,NEW,WHA,2,,9.0,4.0,5.0,0.0,10,5,5,0
blackdo01c,1979,HAR,NHL,1,,80.0,27.0,34.0,19.0,3,0,3,0
blackdo01c,1980,HAR,NHL,1,,60.0,15.0,29.0,16.0,,,,
blairwr01c,1967,MNS,NHL,1,,74.0,27.0,32.0,15.0,14,7,7,0
blairwr01c,1968,MNS,NHL,1,,10.0,3.0,6.0,1.0,,,,
blairwr01c,1968,MNS,NHL,3,,31.0,9.0,14.0,8.0,,,,
blairwr01c,1969,MNS,NHL,1,,32.0,9.0,13.0,10.0,,,,
blaketo01c,1955,MTL,NHL,1,,70.0,45.0,15.0,10.0,10,8,2,0
blaketo01c,1956,MTL,NHL,1,,70.0,35.0,23.0,12.0,10,8,2,0
blaketo01c,1957,MTL,NHL,1,,70.0,43.0,17.0,10.0,10,8,2,0
blaketo01c,1958,MTL,NHL,1,,70.0,39.0,18.0,13.0,11,8,3,0
blaketo01c,1959,MTL,NHL,1,,70.0,40.0,18.0,12.0,8,8,0,0
blaketo01c,1960,MTL,NHL,1,,70.0,41.0,19.0,10.0,6,2,4,0
blaketo01c,1961,MTL,NHL,1,,70.0,42.0,14.0,14.0,6,2,4,0
blaketo01c,1962,MTL,NHL,1,,70.0,28.0,19.0,23.0,5,1,4,0
blaketo01c,1963,MTL,NHL,1,,70.0,36.0,21.0,13.0,7,3,4,0
blaketo01c,1964,MTL,NHL,1,,70.0,36.0,23.0,11.0,13,8,5,0
blaketo01c,1965,MTL,NHL,1,,70.0,41.0,21.0,8.0,10,8,2,0
blaketo01c,1966,MTL,NHL,1,,70.0,32.0,25.0,13.0,10,6,4,0
blaketo01c,1967,MTL,NHL,1,,74.0,42.0,22.0,10.0,13,12,1,0
boilema01c,1973,PIT,NHL,2,,28.0,14.0,10.0,4.0,,,,
boilema01c,1974,PIT,NHL,1,,80.0,37.0,28.0,15.0,9,5,4,0
boilema01c,1975,PIT,NHL,1,,43.0,15.0,23.0,5.0,,,,
boilema01c,1976,QUN,WHA,1,,81.0,47.0,31.0,3.0,17,12,5,0
boilema01c,1977,QUN,WHA,1,,59.0,27.0,30.0,2.0,,,,
boivile01c,1975,STL,NHL,3,,43.0,17.0,17.0,9.0,3,1,2,0
boivile01c,1977,STL,NHL,1,,54.0,11.0,36.0,7.0,,,,
boondi01c,1909,MOW,NHA,1,,12.0,11.0,1.0,0.0,,,,
boondi01c,1911,MOW,NHA,1,,18.0,9.0,9.0,0.0,,,,
boondi01c,1912,MOW,NHA,1,,20.0,10.0,10.0,0.0,,,,
boondi01c,1913,MOW,NHA,1,,15.0,4.0,11.0,0.0,,,,
boondi01c,1914,MOW,NHA,1,,20.0,14.0,6.0,0.0,,,,
boondi01c,1915,MOW,NHA,1,,24.0,10.0,14.0,0.0,,,,
boondi01c,1916,MOW,NHA,1,,20.0,5.0,15.0,0.0,,,,
bouchfr01c,1939,NYR,NHL,1,,48.0,27.0,11.0,10.0,12,8,4,0
bouchfr01c,1940,NYR,NHL,1,,48.0,21.0,19.0,8.0,3,1,2,0
bouchfr01c,1941,NYR,NHL,1,,48.0,29.0,17.0,2.0,6,2,4,0
bouchfr01c,1942,NYR,NHL,1,,50.0,11.0,31.0,8.0,,,,
bouchfr01c,1943,NYR,NHL,1,,50.0,6.0,39.0,5.0,,,,
bouchfr01c,1944,NYR,NHL,1,,50.0,11.0,29.0,10.0,,,,
bouchfr01c,1945,NYR,NHL,1,,50.0,13.0,28.0,9.0,,,,
bouchfr01c,1946,NYR,NHL,1,,60.0,22.0,32.0,6.0,,,,
bouchfr01c,1947,NYR,NHL,1,,60.0,21.0,26.0,13.0,6,2,4,0
bouchfr01c,1948,NYR,NHL,1,,23.0,6.0,11.0,6.0,,,,
bouchfr01c,1953,NYR,NHL,1,,40.0,14.0,20.0,6.0,,,,
bouchge01c,1930,MTM,NHL,2,,12.0,6.0,5.0,1.0,2,0,2,0
bouchge01c,1933,OTS,NHL,1,,48.0,13.0,29.0,6.0,,,,
bouchge01c,1934,STE,NHL,2,,35.0,9.0,20.0,6.0,,,,
bouchge01c,1949,BOS,NHL,1,,70.0,22.0,32.0,16.0,,,,
bouchgu01c,2010,TBL,NHL,1,,82.0,46.0,25.0,11.0,18,11,7,0
bouchgu01c,2011,TBL,NHL,1,,82.0,38.0,36.0,8.0,,,,
boudrbr01c,2007,WAS,NHL,2,,61.0,37.0,17.0,7.0,7,3,4,0
boudrbr01c,2008,WAS,NHL,1,,82.0,50.0,24.0,8.0,14,7,7,0
boudrbr01c,2009,WAS,NHL,1,,82.0,54.0,15.0,13.0,7,3,4,0
boudrbr01c,2010,WAS,NHL,1,,82.0,48.0,23.0,11.0,9,4,5,0
boudrbr01c,2011,AND,NHL,2,,58.0,27.0,23.0,8.0,,,,
boudrbr01c,2011,WAS,NHL,1,,22.0,12.0,9.0,1.0,,,,
bowmasc01c,1967,STL,NHL,2,,58.0,23.0,21.0,14.0,18,8,10,0
bowmasc01c,1968,STL,NHL,1,,76.0,37.0,25.0,14.0,12,8,4,0
bowmasc01c,1969,STL,NHL,1,,76.0,37.0,27.0,12.0,16,8,8,0
bowmasc01c,1970,STL,NHL,2,,28.0,13.0,10.0,5.0,6,2,4,0
bowmasc01c,1971,MTL,NHL,1,,78.0,46.0,16.0,16.0,6,2,4,0
bowmasc01c,1972,MTL,NHL,1,,78.0,52.0,10.0,16.0,17,12,5,0
bowmasc01c,1973,MTL,NHL,1,,78.0,45.0,24.0,9.0,6,2,4,0
bowmasc01c,1974,MTL,NHL,1,,80.0,47.0,14.0,19.0,11,6,5,0
bowmasc01c,1975,MTL,NHL,1,,80.0,58.0,11.0,11.0,13,12,1,0
bowmasc01c,1976,MTL,NHL,1,,80.0,60.0,8.0,12.0,14,12,2,0
bowmasc01c,1977,MTL,NHL,1,,80.0,59.0,10.0,11.0,15,12,3,0
bowmasc01c,1978,MTL,NHL,1,,80.0,52.0,17.0,11.0,16,12,4,0
bowmasc01c,1979,BUF,NHL,1,,80.0,47.0,17.0,16.0,14,9,5,0
bowmasc01c,1981,BUF,NHL,1,,26.0,14.0,5.0,7.0,,,,
bowmasc01c,1981,BUF,NHL,3,,9.0,4.0,5.0,0.0,4,1,3,0
bowmasc01c,1982,BUF,NHL,1,,80.0,38.0,29.0,13.0,10,6,4,0
bowmasc01c,1983,BUF,NHL,1,,80.0,48.0,25.0,7.0,3,0,3,0
bowmasc01c,1984,BUF,NHL,1,,80.0,38.0,28.0,14.0,5,2,3,0
bowmasc01c,1985,BUF,NHL,2,,37.0,18.0,18.0,1.0,,,,
bowmasc01c,1986,BUF,NHL,1,,12.0,3.0,7.0,2.0,,,,
bowmasc01c,1991,PIT,NHL,1,,80.0,39.0,32.0,9.0,21,16,5,0
bowmasc01c,1992,PIT,NHL,1,,84.0,56.0,21.0,7.0,12,7,5,0
bowmasc01c,1993,DET,NHL,1,,84.0,46.0,30.0,8.0,7,3,4,0
bowmasc01c,1994,DET,NHL,1,,48.0,33.0,11.0,4.0,18,12,6,0
bowmasc01c,1995,DET,NHL,1,,82.0,62.0,13.0,7.0,19,10,9,0
bowmasc01c,1996,DET,NHL,1,,82.0,38.0,26.0,18.0,20,16,4,0
bowmasc01c,1997,DET,NHL,1,,82.0,44.0,23.0,15.0,22,16,6,0
bowmasc01c,1998,DET,NHL,2,,77.0,39.0,31.0,7.0,10,6,4,0
bowmasc01c,1999,DET,NHL,1,,82.0,48.0,24.0,10.0,9,5,4,0
bowmasc01c,2000,DET,NHL,1,,82.0,49.0,24.0,9.0,6,2,4,0
bowmasc01c,2001,DET,NHL,1,,82.0,51.0,21.0,10.0,23,16,7,0
bowneri01c,1988,WIN,NHL,2,,28.0,8.0,17.0,3.0,,,,
bowneri01c,1991,BOS,NHL,1,,80.0,36.0,32.0,12.0,15,8,7,0
bowneri01c,1992,OTT,NHL,1,,84.0,10.0,70.0,4.0,,,,
bowneri01c,1993,OTT,NHL,1,,84.0,14.0,61.0,9.0,,,,
bowneri01c,1994,OTT,NHL,1,,48.0,9.0,34.0,5.0,,,,
bowneri01c,1995,OTT,NHL,1,,19.0,6.0,13.0,0.0,,,,
bowneri01c,1996,NYI,NHL,2,,37.0,16.0,18.0,3.0,,,,
bowneri01c,1997,NYI,NHL,1,,63.0,22.0,32.0,9.0,,,,
bowneri01c,2003,PHO,NHL,2,,20.0,2.0,15.0,3.0,,,,
brookhe01c,1981,NYR,NHL,1,,80.0,39.0,27.0,14.0,10,5,5,0
brookhe01c,1982,NYR,NHL,1,,80.0,35.0,35.0,10.0,9,5,4,0
brookhe01c,1983,NYR,NHL,1,,80.0,42.0,29.0,9.0,5,2,3,0
brookhe01c,1984,NYR,NHL,1,,45.0,15.0,22.0,8.0,,,,
brookhe01c,1987,MNS,NHL,1,,80.0,19.0,48.0,13.0,,,,
brookhe01c,1992,NJD,NHL,1,,84.0,40.0,37.0,7.0,5,1,4,0
brookhe01c,1999,PIT,NHL,2,,57.0,29.0,23.0,5.0,11,6,5,0
brophjo01c,1978,BIR,WHA,1,,80.0,32.0,42.0,6.0,,,,
brophjo01c,1986,TOR,NHL,1,,80.0,32.0,42.0,6.0,13,7,6,0
brophjo01c,1987,TOR,NHL,1,,80.0,21.0,49.0,10.0,6,2,4,0
brophjo01c,1988,TOR,NHL,1,,33.0,11.0,20.0,2.0,,,,
burnege01c,1994,EDM,NHL,1,,35.0,12.0,20.0,3.0,,,,
burnsch01c,1969,MNS,NHL,2,,44.0,10.0,22.0,12.0,6,2,4,0
burnsch01c,1974,MNS,NHL,2,,42.0,12.0,28.0,2.0,,,,
burnspa01c,1988,MTL,NHL,1,,80.0,53.0,18.0,9.0,21,14,7,0
burnspa01c,1989,MTL,NHL,1,,80.0,41.0,28.0,11.0,11,5,6,0
burnspa01c,1990,MTL,NHL,1,,80.0,39.0,30.0,11.0,13,7,6,0
burnspa01c,1991,MTL,NHL,1,,80.0,41.0,28.0,11.0,11,4,7,0
burnspa01c,1992,TOR,NHL,1,,84.0,44.0,29.0,11.0,21,11,10,0
burnspa01c,1993,TOR,NHL,1,,84.0,43.0,29.0,12.0,18,9,9,0
burnspa01c,1994,TOR,NHL,1,,48.0,21.0,19.0,8.0,7,3,4,0
burnspa01c,1995,TOR,NHL,1,,65.0,25.0,30.0,10.0,,,,
burnspa01c,1997,BOS,NHL,1,,82.0,39.0,30.0,13.0,6,2,4,0
burnspa01c,1998,BOS,NHL,1,,82.0,39.0,30.0,13.0,12,6,6,0
burnspa01c,1999,BOS,NHL,1,,82.0,24.0,39.0,19.0,,,,
burnspa01c,2000,BOS,NHL,1,,8.0,3.0,4.0,1.0,,,,
burnspa01c,2002,NJD,NHL,1,,82.0,46.0,26.0,10.0,24,16,8,0
burnspa01c,2003,NJD,NHL,1,,82.0,43.0,27.0,12.0,5,1,4,0
bushed01c,1975,KCS,NHL,3,,32.0,1.0,23.0,8.0,,,,
bylsmda01c,2008,PIT,NHL,2,,25.0,18.0,3.0,4.0,24,16,8,0
bylsmda01c,2009,PIT,NHL,1,,82.0,47.0,28.0,7.0,13,7,6,0
bylsmda01c,2010,PIT,NHL,1,,82.0,49.0,25.0,8.0,7,3,4,0
bylsmda01c,2011,PIT,NHL,1,,82.0,51.0,25.0,6.0,6,2,4,0
campbco01c,1994,NYR,NHL,1,,48.0,22.0,23.0,3.0,10,4,6,0
campbco01c,1995,NYR,NHL,1,,82.0,41.0,27.0,14.0,11,5,6,0
campbco01c,1996,NYR,NHL,1,,82.0,38.0,34.0,10.0,15,9,6,0
campbco01c,1997,NYR,NHL,1,,57.0,17.0,24.0,16.0,,,,
capuaja01c,2010,NYI,NHL,2,,65.0,26.0,29.0,10.0,,,,
capuaja01c,2011,NYI,NHL,1,,82.0,34.0,37.0,11.0,,,,
carbogu01c,2006,MTL,NHL,1,,82.0,42.0,34.0,6.0,,,,
carbogu01c,2007,MTL,NHL,1,,82.0,47.0,25.0,10.0,12,5,7,0
carbogu01c,2008,MTL,NHL,1,,66.0,35.0,24.0,7.0,,,,
carlyra01c,2005,ANA,NHL,1,,82.0,43.0,27.0,12.0,16,9,7,0
carlyra01c,2006,AND,NHL,1,,82.0,48.0,20.0,14.0,21,16,5,0
carlyra01c,2007,AND,NHL,1,,82.0,47.0,27.0,8.0,6,2,4,0
carlyra01c,2008,AND,NHL,1,,82.0,42.0,33.0,7.0,13,7,6,0
carlyra01c,2009,AND,NHL,1,,82.0,39.0,32.0,11.0,,,,
carlyra01c,2010,AND,NHL,1,,82.0,47.0,30.0,5.0,6,2,4,0
carlyra01c,2011,AND,NHL,1,,24.0,7.0,13.0,4.0,,,,
carlyra01c,2011,TOR,NHL,2,,18.0,6.0,9.0,3.0,,,,
carpedo01c,1984,NJD,NHL,1,,80.0,22.0,48.0,10.0,,,,
carpedo01c,1985,NJD,NHL,1,,80.0,28.0,49.0,3.0,,,,
carpedo01c,1986,NJD,NHL,1,,80.0,29.0,45.0,6.0,,,,
carpedo01c,1987,NJD,NHL,1,,50.0,21.0,24.0,5.0,,,,
carpedo01c,1989,TOR,NHL,1,,80.0,38.0,38.0,4.0,5,1,4,0
carpedo01c,1990,TOR,NHL,1,,11.0,1.0,9.0,1.0,,,,
carrodi01c,1917,TOA,NHL,1,,22.0,13.0,9.0,0.0,7,4,3,0
carrodi01c,1918,TOA,NHL,1,,18.0,5.0,13.0,0.0,,,,
carrofr01c,1920,TRS,NHL,1,,24.0,15.0,9.0,0.0,2,0,2,0
cashmwa01c,1997,PHI,NHL,1,,61.0,32.0,20.0,9.0,,,,
cassibr01c,2002,WAS,NHL,1,,82.0,39.0,35.0,8.0,6,2,4,0
cassibr01c,2003,WAS,NHL,1,,28.0,8.0,19.0,1.0,,,,
chambda01c,1990,QUE,NHL,1,,80.0,16.0,50.0,14.0,,,,
chambda01c,1991,QUE,NHL,1,,18.0,3.0,14.0,1.0,,,,
champwe01c,1921,REG,WCHL,1,,24.0,14.0,10.0,0.0,6,3,1,2
champwe01c,1922,REG,WCHL,1,,30.0,16.0,14.0,0.0,2,0,1,1
champwe01c,1923,REG,WCHL,1,,30.0,17.0,11.0,2.0,2,0,1,1
champwe01c,1924,REG,WCHL,1,,28.0,8.0,20.0,0.0,,,,
charrgu01c,1991,CAL,NHL,2,,16.0,6.0,7.0,3.0,,,,
charrgu01c,2000,ANA,NHL,2,,49.0,14.0,28.0,7.0,,,,
cheevge01c,1980,BOS,NHL,1,,80.0,37.0,30.0,13.0,3,0,3,0
cheevge01c,1981,BOS,NHL,1,,80.0,43.0,27.0,10.0,11,6,5,0
cheevge01c,1982,BOS,NHL,1,,80.0,50.0,20.0,10.0,17,9,8,0
cheevge01c,1983,BOS,NHL,1,,80.0,49.0,25.0,6.0,3,0,3,0
cheevge01c,1984,BOS,NHL,1,,56.0,25.0,24.0,7.0,,,,
cherrdo01c,1974,BOS,NHL,1,,80.0,40.0,26.0,14.0,3,1,2,0
cherrdo01c,1975,BOS,NHL,1,,80.0,48.0,15.0,17.0,12,5,7,0
cherrdo01c,1976,BOS,NHL,1,,80.0,49.0,23.0,8.0,14,8,6,0
cherrdo01c,1977,BOS,NHL,1,,80.0,51.0,18.0,11.0,15,10,5,0
cherrdo01c,1978,BOS,NHL,1,,80.0,43.0,23.0,14.0,11,7,4,0
cherrdo01c,1979,COR,NHL,1,,80.0,19.0,48.0,13.0,,,,
clancki01c,1937,MTM,NHL,1,,18.0,6.0,11.0,1.0,,,,
